# ================================================================
# FITS HEADER INFO for HD164259
# Extracted from: HD164259_Jband_tellcorr_opt.fits
# ---------------------------------------------------------------
# --- Header from HDU[0] ---
# SIMPLE     = True  / conforms to FITS standard
# BITPIX     = 8  / array data type
# NAXIS      = 0  / number of array dimensions
# EXTEND     = True  / 
# ---------------------------------------------------------------
# --- Header from HDU[1] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 6898816  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 7  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 8A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 172460D  / 
# TDIM3      = (17246,10)  / 
# TTYPE4     = flux  / 
# TFORM4     = 172460D  / 
# TDIM4      = (17246,10)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 172460D  / 
# TDIM5      = (17246,10)  / 
# TTYPE6     = mask  / 
# TFORM6     = 172460K  / 
# TDIM6      = (17246,10)  / 
# TTYPE7     = cont_fit  / 
# TFORM7     = 172460D  / 
# TDIM7      = (17246,10)  / 
# ---------------------------------------------------------------
# --- Header from HDU[2] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 5521375  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 7A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 172530D  / 
# TDIM3      = (17253,10)  / 
# TTYPE4     = flux  / 
# TFORM4     = 172530D  / 
# TDIM4      = (17253,10)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 172530D  / 
# TDIM5      = (17253,10)  / 
# TTYPE6     = mask  / 
# TFORM6     = 172530K  / 
# TDIM6      = (17253,10)  / 
# ---------------------------------------------------------------
# --- Header from HDU[3] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 780017  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 17A  / 
# TTYPE2     = wave  / 
# TFORM2     = 19500D  / 
# TDIM2      = (1950,10)  / 
# TTYPE3     = flux  / 
# TFORM3     = 19500D  / 
# TDIM3      = (1950,10)  / 
# TTYPE4     = ivar  / 
# TFORM4     = 19500D  / 
# TDIM4      = (1950,10)  / 
# TTYPE5     = tell_spec  / 
# TFORM5     = 19500D  / 
# TDIM5      = (1950,10)  / 
# TTYPE6     = cont_fit  / 
# TFORM6     = 19500D  / 
# TDIM6      = (1950,10)  / 
# ---------------------------------------------------------------
# ================================================================
# Wavelength (microns)    Flux (scaled by 1e5)
# ---------------------------------------------------------------
1.146537  -0.083928
1.146547  -0.064879
1.146557  -0.101589
1.146581  5.698114
1.146681  0.960970
1.146738  9.901218
1.146746  9.874616
1.146756  10.865236
1.146766  11.638997
1.146777  12.001064
1.146787  12.446733
1.146800  12.480666
1.146813  12.441618
1.146824  12.124274
1.146834  11.860855
1.146846  11.333381
1.146857  11.043287
1.146868  10.825113
1.146878  10.767411
1.146889  10.865350
1.146899  11.230380
1.146909  11.381148
1.146920  11.795459
1.146930  11.978297
1.146941  12.406045
1.146953  12.662697
1.146964  12.568464
1.146975  12.598057
1.146985  12.333119
1.146998  11.772369
1.147010  10.366397
1.147016  9.502582
1.147028  7.192561
1.147109  9.938964
1.147118  11.185355
1.147129  11.841149
1.147139  12.315896
1.147150  12.706969
1.147162  12.736989
1.147173  12.728842
1.147184  12.536949
1.147194  12.124514
1.147204  11.718114
1.147218  11.365109
1.147231  11.078837
1.147241  10.771182
1.147252  10.865505
1.147262  10.759570
1.147273  10.606331
1.147285  10.533201
1.147327  5.506464
1.147369  11.071495
1.147381  11.436530
1.147393  11.188196
1.147403  10.894083
1.147414  10.568730
1.147426  10.525278
1.147438  10.190199
1.147445  9.077803
1.147473  7.683286
1.147476  8.255471
1.147504  11.564137
1.147516  12.157785
1.147526  12.160593
1.147537  12.168534
1.147547  11.664972
1.147558  11.004549
1.147568  10.010587
1.147617  2.192448
1.147622  2.494382
1.147662  7.967301
1.147669  9.624784
1.147681  11.225885
1.147691  12.042290
1.147702  12.445162
1.147713  12.525222
1.147723  12.585013
1.147734  12.499005
1.147746  12.115837
1.147757  11.858813
1.147767  11.332565
1.147778  11.173522
1.147788  11.072040
1.147799  10.984297
1.147809  10.917686
1.147820  11.229731
1.147830  11.584171
1.147841  12.033711
1.147851  12.201545
1.147864  12.721460
1.147875  13.007153
1.147887  13.095184
1.147900  12.993210
1.147912  12.707247
1.147922  12.613555
1.147933  12.127024
1.147943  11.796752
1.147954  11.497974
1.147964  11.001824
1.147976  11.189769
1.147988  11.048057
1.147998  11.264472
1.148009  11.550489
1.148019  11.704747
1.148030  12.013396
1.148040  12.490359
1.148051  12.845409
1.148062  13.252674
1.148072  13.285559
1.148083  13.221678
1.148093  13.026221
1.148105  12.677415
1.148117  12.320877
1.148127  11.908690
1.148140  11.542419
1.148154  11.249028
1.148164  11.318917
1.148175  11.256132
1.148185  11.513399
1.148196  11.574455
1.148206  12.094997
1.148217  12.536950
1.148228  12.669493
1.148239  13.334364
1.148251  13.441534
1.148262  13.328470
1.148272  13.196740
1.148283  13.007092
1.148293  12.670125
1.148304  12.415092
1.148314  11.814293
1.148325  11.392810
1.148335  11.235302
1.148346  11.167642
1.148356  11.163054
1.148369  11.446450
1.148382  11.600261
1.148394  12.012891
1.148407  12.268625
1.148417  12.488540
1.148428  13.001445
1.148438  13.215010
1.148449  13.182805
1.148460  13.087832
1.148470  12.638368
1.148481  12.224482
1.148491  11.903474
1.148503  11.310099
1.148515  11.026669
1.148525  10.777283
1.148536  10.710233
1.148546  10.795710
1.148557  11.009855
1.148567  11.278295
1.148578  11.566971
1.148589  11.671071
1.148599  11.766999
1.148610  11.768353
1.148620  11.934661
1.148631  12.095532
1.148643  12.271761
1.148657  11.925668
1.148671  11.173797
1.148681  10.327124
1.148692  9.648320
1.148702  9.514263
1.148713  9.560855
1.148724  9.730759
1.148734  9.752487
1.148744  10.030006
1.148755  10.614966
1.148766  11.112438
1.148776  11.621921
1.148788  11.617704
1.148799  11.497139
1.148805  10.204514
1.148852  2.139423
1.148862  1.734883
1.148905  7.398219
1.148917  9.496057
1.148931  10.478661
1.148946  11.138578
1.148956  11.576269
1.148967  11.947436
1.148977  12.611193
1.148988  13.005195
1.148999  13.029101
1.149009  12.999190
1.149020  12.596068
1.149030  12.263936
1.149041  12.020336
1.149052  11.497698
1.149062  11.213053
1.149074  11.028005
1.149086  10.890994
1.149096  10.944968
1.149107  11.075571
1.149118  11.487972
1.149128  11.830106
1.149139  12.279257
1.149150  12.715566
1.149160  12.937706
1.149171  13.127419
1.149181  13.243341
1.149192  13.074684
1.149203  12.831364
1.149213  12.567324
1.149228  11.989967
1.149243  11.371933
1.149253  11.134556
1.149264  11.049532
1.149274  11.012247
1.149285  11.147870
1.149296  11.325355
1.149306  11.434975
1.149317  11.777059
1.149327  12.340224
1.149338  12.942668
1.149349  13.280038
1.149359  13.374945
1.149370  13.334313
1.149382  13.016927
1.149394  12.874782
1.149404  12.345845
1.149415  11.949623
1.149425  11.430915
1.149436  11.203410
1.149447  11.142041
1.149457  11.134842
1.149468  11.213671
1.149479  11.278277
1.149489  11.643804
1.149500  11.931816
1.149510  12.302942
1.149523  12.539568
1.149536  12.499233
1.149549  12.383822
1.149561  11.837627
1.149572  11.174823
1.149582  10.474213
1.149617  3.675843
1.149657  9.464336
1.149668  10.403930
1.149678  10.953997
1.149689  11.523102
1.149701  12.096594
1.149713  12.443029
1.149724  12.515806
1.149734  12.175391
1.149745  11.772538
1.149755  10.765685
1.149768  9.408286
1.149817  1.341763
1.149866  9.813330
1.149878  10.199863
1.149889  11.307270
1.149902  11.933269
1.149913  12.239317
1.149923  12.198203
1.149934  12.127458
1.149945  11.759556
1.149955  11.286083
1.149966  10.992190
1.149977  10.856167
1.149987  10.715271
1.149998  10.442838
1.150009  9.984686
1.150019  9.721238
1.150030  8.590085
1.150039  8.014267
1.150053  8.014234
1.150086  11.853401
1.150096  12.633172
1.150107  12.917719
1.150118  12.746098
1.150129  12.376734
1.150139  11.968734
1.150150  11.322474
1.150161  10.573337
1.150171  9.907050
1.150182  9.565818
1.150193  9.467947
1.150206  9.922403
1.150219  10.701303
1.150230  11.263570
1.150241  11.885479
1.150252  12.631953
1.150265  13.099239
1.150276  13.084891
1.150286  13.142477
1.150297  13.067042
1.150308  12.918883
1.150318  12.584219
1.150329  12.145447
1.150340  11.567016
1.150351  11.081718
1.150361  10.992787
1.150372  10.892993
1.150383  10.873586
1.150393  10.994770
1.150404  11.230397
1.150415  11.581182
1.150427  12.132314
1.150439  12.512792
1.150449  12.673676
1.150460  12.607607
1.150471  12.299742
1.150481  12.221435
1.150492  12.166170
1.150503  12.155575
1.150514  11.933292
1.150524  11.647389
1.150535  11.168000
1.150546  11.004759
1.150556  10.884922
1.150570  10.906711
1.150583  11.038596
1.150594  11.492381
1.150605  11.859177
1.150615  12.304504
1.150626  12.648333
1.150638  13.051290
1.150650  13.344019
1.150661  13.350630
1.150672  13.246707
1.150682  12.955546
1.150693  12.519497
1.150704  12.135423
1.150715  11.770463
1.150725  11.361966
1.150736  11.100552
1.150747  11.094694
1.150757  11.048257
1.150768  11.153567
1.150779  11.262904
1.150790  11.495886
1.150800  11.626093
1.150810  11.719557
1.150889  10.394951
1.150899  10.723115
1.150910  10.897379
1.150921  10.973603
1.150932  11.045841
1.150942  11.276139
1.150953  11.427569
1.150964  11.721050
1.150975  12.313791
1.150988  12.770731
1.151001  13.256813
1.151012  13.378544
1.151023  13.233556
1.151034  13.326008
1.151044  13.176295
1.151056  12.625653
1.151069  12.114901
1.151079  11.604860
1.151090  11.202955
1.151101  11.048369
1.151112  10.848307
1.151122  10.879037
1.151133  11.336055
1.151144  11.827574
1.151155  12.161248
1.151165  12.334543
1.151176  12.457369
1.151187  12.510504
1.151198  12.844333
1.151208  12.947837
1.151219  12.990959
1.151230  12.882501
1.151241  12.514473
1.151252  11.893498
1.151262  11.166888
1.151272  10.653208
1.151340  7.339274
1.151351  9.440291
1.151372  11.419647
1.151383  12.653935
1.151394  12.962742
1.151405  13.181799
1.151415  13.106676
1.151426  12.727151
1.151440  12.274373
1.151453  11.793823
1.151464  11.422755
1.151475  11.176987
1.151485  11.018009
