# ================================================================
# FITS HEADER INFO for HD203473
# Extracted from: HD203473_Lband2_tellcorr_opt.fits
# ---------------------------------------------------------------
# --- Header from HDU[0] ---
# SIMPLE     = True  / conforms to FITS standard
# BITPIX     = 8  / array data type
# NAXIS      = 0  / number of array dimensions
# EXTEND     = True  / 
# ---------------------------------------------------------------
# --- Header from HDU[1] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1459296  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 7  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 8A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 36472D  / 
# TDIM3      = (18236,2)  / 
# TTYPE4     = flux  / 
# TFORM4     = 36472D  / 
# TDIM4      = (18236,2)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 36472D  / 
# TDIM5      = (18236,2)  / 
# TTYPE6     = mask  / 
# TFORM6     = 36472K  / 
# TDIM6      = (18236,2)  / 
# TTYPE7     = cont_fit  / 
# TFORM7     = 36472D  / 
# TDIM7      = (18236,2)  / 
# ---------------------------------------------------------------
# --- Header from HDU[2] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1167519  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 7A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 36472D  / 
# TDIM3      = (18236,2)  / 
# TTYPE4     = flux  / 
# TFORM4     = 36472D  / 
# TDIM4      = (18236,2)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 36472D  / 
# TDIM5      = (18236,2)  / 
# TTYPE6     = mask  / 
# TFORM6     = 36472K  / 
# TDIM6      = (18236,2)  / 
# ---------------------------------------------------------------
# --- Header from HDU[3] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 156017  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 17A  / 
# TTYPE2     = wave  / 
# TFORM2     = 3900D  / 
# TDIM2      = (1950,2)  / 
# TTYPE3     = flux  / 
# TFORM3     = 3900D  / 
# TDIM3      = (1950,2)  / 
# TTYPE4     = ivar  / 
# TFORM4     = 3900D  / 
# TDIM4      = (1950,2)  / 
# TTYPE5     = tell_spec  / 
# TFORM5     = 3900D  / 
# TDIM5      = (1950,2)  / 
# TTYPE6     = cont_fit  / 
# TFORM6     = 3900D  / 
# TDIM6      = (1950,2)  / 
# ---------------------------------------------------------------
# ================================================================
# Wavelength (microns)    Flux (scaled by 1e5)
# ---------------------------------------------------------------
2.939600  0.000083
2.939625  -0.000030
2.939651  0.000072
2.939677  0.000087
2.939705  0.014295
2.939727  0.037504
2.939756  0.026527
2.939779  0.026358
2.939805  0.028330
2.939831  0.028820
2.939863  0.029595
2.939894  0.030288
2.939920  0.030904
2.939945  0.030018
2.939971  0.029387
2.940067  0.014370
2.940145  0.030411
2.940167  0.031003
2.940191  0.031224
2.940217  0.031819
2.940243  0.032688
2.940268  0.032069
2.940294  0.032327
2.940320  0.031588
2.940346  0.029335
2.940513  0.024030
2.940537  0.030202
2.940568  0.032533
2.940589  0.033555
2.940615  0.033403
2.940640  0.033876
2.940666  0.034101
2.940692  0.034188
2.940718  0.033344
2.940743  0.031423
2.940809  0.026491
2.940844  0.030480
2.940870  0.032132
2.940887  0.031415
2.940915  0.032822
2.940946  0.034301
2.940975  0.035338
2.941001  0.035151
2.941027  0.035603
2.941053  0.035524
2.941079  0.035324
2.941104  0.035171
2.941130  0.035368
2.941156  0.035354
2.941182  0.035518
2.941208  0.035349
2.941233  0.034765
2.941259  0.035132
2.941285  0.034714
2.941311  0.032833
2.941337  0.030268
2.941362  0.029452
2.941388  0.030313
2.941414  0.033029
2.941440  0.034755
2.941473  0.035234
2.941503  0.035282
2.941529  0.034825
2.941558  0.033721
2.941589  0.034067
2.941621  0.034541
2.941646  0.035269
2.941672  0.035833
2.941698  0.035347
2.941724  0.036077
2.941750  0.035417
2.941776  0.035973
2.941801  0.035925
2.941827  0.035599
2.941853  0.035900
2.941879  0.035800
2.941905  0.036166
2.941931  0.035981
2.941957  0.035734
2.941982  0.035810
2.942008  0.035614
2.942034  0.035381
2.942066  0.035407
2.942097  0.035579
2.942123  0.035247
2.942149  0.034678
2.942175  0.034365
2.942201  0.033980
2.942227  0.033965
2.942253  0.033356
2.942278  0.031787
2.942304  0.029825
2.942337  0.023490
2.942376  0.014989
2.942396  0.015857
2.942428  0.019545
2.942454  0.025095
2.942476  0.027705
2.942500  0.029726
2.942526  0.031707
2.942552  0.033118
2.942577  0.033535
2.942603  0.033576
2.942629  0.033863
2.942655  0.034215
2.942687  0.033641
2.942719  0.032284
2.942744  0.031710
2.942770  0.031821
2.942796  0.033038
2.942822  0.033649
2.942848  0.034189
2.942874  0.034081
2.942900  0.034406
2.942926  0.033743
2.942952  0.033561
2.942978  0.032943
2.943004  0.033336
2.943029  0.033243
2.943055  0.033334
2.943081  0.032734
2.943107  0.033175
2.943141  0.032181
2.943173  0.031046
2.943199  0.031071
2.943225  0.030309
2.943251  0.029697
2.943277  0.029247
2.943303  0.028628
2.943334  0.028008
2.943367  0.027126
2.943393  0.025737
2.943418  0.024208
2.943444  0.022681
2.943470  0.020530
2.943496  0.018225
2.943522  0.015428
2.943548  0.012765
2.943572  0.008851
2.943600  0.006067
2.943626  0.003725
2.943652  0.001348
2.943678  0.000788
2.943704  -0.000067
2.943730  0.000139
2.943756  -0.000061
2.943782  0.000273
2.943808  -0.000460
2.943834  0.000250
2.943860  -0.000171
2.943886  0.000057
2.943911  0.001944
2.943938  0.002796
2.943975  0.007058
2.944006  0.010276
2.944041  0.014787
2.944067  0.017028
2.944093  0.019413
2.944119  0.020840
2.944145  0.023200
2.944171  0.023930
2.944197  0.025543
2.944223  0.027036
2.944249  0.027539
2.944275  0.028666
2.944301  0.028928
2.944327  0.029969
2.944353  0.030486
2.944379  0.030559
2.944405  0.031184
2.944431  0.031301
2.944457  0.031626
2.944483  0.032056
2.944509  0.031361
2.944535  0.031484
2.944561  0.031426
2.944587  0.029979
2.944613  0.028336
2.944639  0.024973
2.944665  0.020091
2.944691  0.016207
2.944725  0.018903
2.944755  0.024556
2.944781  0.027573
2.944810  0.030317
2.944842  0.031194
2.944874  0.032070
2.944900  0.033583
2.944926  0.033770
2.944952  0.033921
2.944978  0.034202
2.945004  0.034343
2.945030  0.034770
2.945056  0.035091
2.945082  0.034903
2.945108  0.034636
2.945134  0.035700
2.945160  0.035083
2.945186  0.034797
2.945212  0.035067
2.945238  0.034871
2.945264  0.035092
2.945290  0.035016
2.945316  0.034903
2.945342  0.035070
2.945368  0.035669
2.945395  0.035700
2.945421  0.036341
2.945447  0.036218
2.945477  0.035991
2.945508  0.036053
2.945537  0.036003
2.945563  0.035700
2.945589  0.035487
2.945615  0.035639
2.945641  0.036246
2.945667  0.036009
2.945699  0.035906
2.945733  0.035200
2.945759  0.035684
2.945786  0.035685
2.945812  0.034880
2.945838  0.034639
2.945864  0.034676
2.945890  0.034149
2.945916  0.035071
2.945942  0.035207
2.945968  0.035090
2.945994  0.035888
2.946020  0.035255
2.946046  0.035211
2.946073  0.034146
2.946099  0.034555
2.946125  0.034315
2.946151  0.034395
2.946177  0.034751
2.946203  0.035207
2.946229  0.035104
2.946255  0.034538
2.946285  0.034554
2.946316  0.033766
2.946345  0.034659
2.946371  0.034457
2.946398  0.034499
2.946424  0.034170
2.946450  0.034574
2.946476  0.034359
2.946502  0.034249
2.946528  0.034754
2.946554  0.035294
2.946580  0.034497
2.946613  0.034255
2.946647  0.033741
2.946673  0.033475
2.946699  0.033685
2.946725  0.033117
2.946751  0.032903
2.946778  0.032426
2.946804  0.032500
2.946830  0.031422
2.946856  0.031183
2.946882  0.032108
2.946908  0.032159
2.946934  0.031545
2.946961  0.030771
2.946987  0.030073
2.947013  0.028784
2.947039  0.026845
2.947065  0.023512
2.947091  0.021469
2.947117  0.021315
2.947147  0.023520
2.947178  0.023548
2.947208  0.023001
2.947234  0.021053
2.947260  0.019689
2.947286  0.017462
2.947312  0.014184
2.947338  0.011185
2.947365  0.007790
2.947391  0.004317
2.947417  0.002393
2.947443  0.000591
2.947469  0.000346
2.947495  0.000433
2.947522  -0.000315
2.947555  0.000405
2.947588  0.000268
2.947614  0.000383
2.947641  0.000110
2.947667  0.000341
2.947693  0.000489
2.947719  -0.000237
2.947745  -0.000202
2.947772  0.000640
2.947798  0.000469
2.947824  0.000702
2.947850  0.000079
2.947878  0.000176
2.947903  -0.000206
2.947929  -0.000196
2.947955  0.000271
2.947981  0.000353
2.948007  0.001510
2.948034  0.003398
2.948063  0.007065
2.948095  0.012192
2.948124  0.015994
2.948150  0.018881
2.948176  0.020499
2.948203  0.022430
2.948229  0.024595
2.948255  0.025330
2.948281  0.026269
2.948307  0.027353
2.948334  0.028600
2.948360  0.028434
2.948386  0.029131
2.948412  0.029528
2.948439  0.029202
2.948465  0.029731
2.948491  0.029903
2.948521  0.030262
2.948553  0.030052
2.948584  0.028893
2.948610  0.028172
2.948636  0.024801
2.948663  0.019177
2.948689  0.012567
2.948715  0.010953
2.948741  0.016523
2.948767  0.022041
2.948794  0.025501
2.948820  0.026825
2.948846  0.028563
2.948873  0.030005
2.948899  0.032293
2.948925  0.032584
2.948951  0.033907
2.948978  0.034307
2.949004  0.034459
2.949030  0.034702
2.949060  0.034049
2.949091  0.034623
2.949121  0.034411
2.949147  0.034462
2.949173  0.033890
2.949200  0.034400
2.949226  0.034184
2.949252  0.034348
2.949278  0.034751
2.949305  0.034748
2.949331  0.035189
2.949357  0.035034
2.949383  0.034757
2.949410  0.034487
2.949436  0.034418
2.949462  0.034770
2.949488  0.035054
2.949515  0.035121
2.949541  0.034833
2.949571  0.034502
2.949603  0.034842
2.949634  0.035032
2.949660  0.035059
2.949687  0.035154
2.949713  0.035364
2.949739  0.034869
2.949766  0.034746
2.949792  0.034917
2.949818  0.034876
2.949844  0.035482
2.949871  0.035201
2.949897  0.034705
2.949923  0.034418
2.949950  0.033788
2.949976  0.033636
2.950002  0.033870
2.950029  0.033704
2.950055  0.034786
2.950081  0.034402
2.950107  0.034406
2.950137  0.033659
2.950169  0.032347
2.950198  0.032158
2.950225  0.031944
2.950251  0.032019
2.950277  0.033698
2.950304  0.034233
2.950330  0.034584
2.950356  0.034463
2.950382  0.034637
2.950409  0.035112
2.950435  0.035570
2.950461  0.035619
2.950488  0.035411
2.950514  0.034377
2.950540  0.034005
2.950567  0.034418
2.950593  0.034224
2.950619  0.034201
2.950646  0.034077
2.950679  0.034195
2.950713  0.034422
2.950739  0.034201
2.950765  0.034635
2.950792  0.035282
2.950818  0.035796
2.950844  0.035496
2.950871  0.035394
2.950897  0.035457
2.950923  0.035482
2.950950  0.035509
2.950976  0.035989
2.951002  0.035813
2.951029  0.035375
2.951055  0.035967
2.951082  0.035221
2.951108  0.035432
2.951134  0.034713
2.951161  0.034558
2.951187  0.034810
2.951213  0.035053
2.951240  0.034332
2.951266  0.034681
2.951292  0.035079
2.951323  0.035114
2.951351  0.035595
2.951380  0.035315
2.951410  0.035274
2.951436  0.036088
2.951463  0.035695
2.951489  0.035028
2.951515  0.035251
2.951542  0.035042
2.951568  0.035287
2.951594  0.034725
2.951621  0.035494
2.951647  0.035113
2.951674  0.034780
2.951700  0.034146
2.951726  0.033566
2.951753  0.033650
2.951779  0.034154
2.951805  0.034545
2.951836  0.034694
2.951868  0.035028
2.951899  0.034757
2.951925  0.034444
2.951952  0.034266
2.951978  0.034017
2.952005  0.033627
2.952031  0.031823
2.952057  0.030124
2.952084  0.030782
2.952110  0.032527
2.952137  0.033460
2.952163  0.034217
2.952189  0.034220
2.952216  0.034559
2.952242  0.034766
2.952269  0.034590
2.952295  0.033959
2.952322  0.033594
2.952348  0.032849
2.952374  0.033303
2.952401  0.033557
2.952427  0.034297
2.952453  0.034355
2.952480  0.034467
2.952506  0.034850
2.952533  0.035223
2.952559  0.034592
2.952586  0.034548
2.952616  0.034140
2.952645  0.034123
2.952674  0.034629
2.952703  0.034087
2.952730  0.033675
2.952756  0.034490
2.952783  0.034305
2.952809  0.034231
2.952835  0.033565
2.952862  0.033241
2.952888  0.032698
2.952915  0.032562
2.952941  0.032606
2.952968  0.033499
2.952994  0.032907
2.953021  0.033277
2.953047  0.033730
2.953077  0.033219
2.953109  0.033309
2.953141  0.032401
2.953167  0.032215
2.953194  0.031923
2.953220  0.030928
2.953247  0.030211
2.953273  0.029711
2.953299  0.029319
2.953326  0.029892
2.953352  0.029652
2.953379  0.029271
2.953405  0.028254
2.953432  0.027463
2.953458  0.026102
2.953485  0.024217
2.953511  0.022935
2.953538  0.021242
2.953564  0.019279
2.953590  0.016349
2.953617  0.013071
2.953643  0.009886
2.953670  0.006323
2.953696  0.003174
2.953723  0.000978
2.953749  0.000862
2.953776  0.000294
2.953802  0.000123
2.953829  -0.000018
2.953855  0.000108
2.953882  0.000521
2.953908  0.001426
2.953935  0.003873
2.953961  0.007136
2.953988  0.011375
2.954014  0.013951
2.954041  0.015835
2.954067  0.016655
2.954098  0.014184
2.954126  0.013786
2.954156  0.018293
2.954185  0.022886
2.954212  0.025397
2.954238  0.026600
2.954265  0.026722
2.954291  0.027517
2.954318  0.028345
2.954344  0.028539
2.954371  0.029174
2.954397  0.029424
2.954424  0.029401
2.954454  0.029548
2.954486  0.029185
2.954518  0.028771
2.954544  0.028353
2.954571  0.028212
2.954597  0.027782
2.954624  0.026805
2.954650  0.025708
2.954677  0.023845
2.954703  0.022166
2.954730  0.020566
2.954756  0.018325
2.954783  0.015338
2.954809  0.011373
2.954836  0.008103
2.954862  0.003710
2.954889  0.001419
2.954915  -0.000154
2.954942  0.000017
2.954969  0.000230
2.954995  0.000278
2.955022  0.001545
2.955048  0.002440
2.955075  0.005182
2.955101  0.009495
2.955128  0.013362
2.955154  0.017321
2.955181  0.019394
2.955207  0.021956
2.955234  0.023992
2.955261  0.025466
2.955287  0.025836
2.955314  0.027067
2.955340  0.028305
2.955367  0.028761
2.955393  0.030141
2.955420  0.030035
2.955446  0.030329
2.955473  0.029447
2.955500  0.027291
2.955526  0.028299
2.955553  0.031261
2.955579  0.032306
2.955606  0.032200
2.955632  0.031893
2.955659  0.031519
2.955685  0.031730
2.955712  0.031558
2.955739  0.031760
2.955765  0.031601
2.955792  0.031408
2.955823  0.031248
2.955855  0.030010
2.955884  0.029127
2.955910  0.027339
2.955937  0.025921
2.955963  0.023655
2.955994  0.019171
2.956058  0.004474
2.956084  0.001433
2.956111  0.000724
2.956136  0.002592
2.956165  0.009098
2.956191  0.015357
2.956217  0.019759
2.956244  0.023638
2.956270  0.025549
2.956297  0.027593
2.956323  0.030011
2.956350  0.030861
2.956377  0.031950
2.956403  0.032149
2.956430  0.032413
2.956456  0.032891
2.956483  0.032849
2.956510  0.032456
2.956536  0.032216
2.956563  0.032654
2.956590  0.032815
2.956616  0.033389
2.956643  0.033556
2.956669  0.033475
2.956696  0.034215
2.956723  0.034107
2.956749  0.034315
2.956776  0.034279
2.956802  0.033608
2.956829  0.033945
2.956856  0.034480
2.956882  0.035213
2.956909  0.035661
2.956936  0.035594
2.956962  0.035244
2.956989  0.034772
2.957015  0.034535
2.957042  0.034513
2.957069  0.033928
2.957095  0.033580
2.957122  0.033346
2.957149  0.032619
2.957175  0.033050
2.957202  0.034034
2.957229  0.034370
2.957255  0.034367
2.957282  0.034932
2.957308  0.034437
2.957335  0.035186
2.957362  0.034565
2.957388  0.034704
2.957415  0.034501
2.957442  0.035255
2.957468  0.035104
2.957495  0.034593
2.957522  0.035188
2.957548  0.035000
2.957575  0.034536
2.957602  0.035037
2.957628  0.035165
2.957655  0.034416
2.957681  0.034524
2.957708  0.033898
2.957744  0.034098
2.957776  0.033134
2.957803  0.032732
2.957829  0.032890
2.957856  0.034401
2.957885  0.034986
2.957916  0.034549
2.957944  0.033561
2.957975  0.034277
2.958002  0.034279
2.958028  0.033651
2.958055  0.033397
2.958082  0.033343
2.958108  0.032873
2.958135  0.033051
2.958162  0.033022
2.958188  0.031984
2.958215  0.030919
2.958242  0.028669
2.958268  0.026597
2.958295  0.022154
2.958322  0.015937
2.958348  0.008061
2.958375  0.004732
2.958400  0.006777
2.958427  0.013685
2.958455  0.020619
2.958482  0.025264
2.958509  0.028363
2.958535  0.029755
2.958562  0.031256
2.958589  0.032611
2.958615  0.032671
2.958642  0.032536
2.958669  0.032402
2.958696  0.032784
2.958722  0.033034
2.958749  0.033610
2.958776  0.033280
2.958802  0.033831
2.958829  0.033899
2.958856  0.034507
2.958883  0.034438
2.958909  0.034488
2.958936  0.034316
2.958963  0.034923
2.958989  0.034633
2.959016  0.033042
2.959043  0.031220
2.959070  0.028557
2.959096  0.029116
2.959123  0.032265
2.959150  0.034035
2.959176  0.034152
2.959203  0.034630
2.959230  0.034549
2.959257  0.035204
2.959283  0.034199
2.959310  0.034096
2.959337  0.033761
2.959364  0.033190
2.959390  0.033110
2.959417  0.031809
2.959444  0.030536
2.959471  0.026797
2.959497  0.022410
2.959525  0.015527
2.959551  0.010716
2.959580  0.011509
2.959607  0.018447
2.959631  0.024327
2.959658  0.027879
2.959685  0.028946
2.959711  0.026406
2.959738  0.026121
2.959765  0.030056
2.959792  0.032336
2.959818  0.033935
2.959845  0.033745
2.959872  0.034292
2.959904  0.034570
2.959936  0.034816
2.959967  0.034096
2.959994  0.033757
2.960020  0.033479
2.960047  0.032989
2.960074  0.033024
2.960101  0.030909
2.960127  0.025884
2.960154  0.022792
2.960181  0.025661
2.960208  0.030271
2.960234  0.032869
2.960261  0.033551
2.960288  0.033604
2.960315  0.033202
2.960342  0.033102
2.960368  0.032602
2.960395  0.033273
2.960422  0.032294
2.960449  0.027624
2.960476  0.022693
2.960506  0.026969
2.960529  0.030663
2.960556  0.033878
2.960583  0.033903
2.960613  0.034331
2.960643  0.034173
2.960670  0.034043
2.960698  0.033411
2.960729  0.033503
2.960756  0.032401
2.960782  0.032423
2.960809  0.031776
2.960836  0.029811
2.960862  0.025881
2.960886  0.017974
2.960916  0.009126
2.960940  0.010023
2.960969  0.019122
2.960997  0.025356
2.961024  0.028489
2.961051  0.031256
2.961077  0.033093
2.961104  0.033131
2.961131  0.033345
2.961158  0.033889
2.961185  0.033354
2.961212  0.034239
2.961238  0.033974
2.961265  0.034438
2.961292  0.034480
2.961319  0.034361
2.961346  0.034528
2.961373  0.033653
2.961399  0.034299
2.961426  0.033657
2.961453  0.034133
2.961480  0.034501
2.961507  0.034032
2.961534  0.033842
2.961560  0.033823
2.961587  0.033537
2.961614  0.031536
2.961641  0.028290
2.961668  0.025435
2.961695  0.025948
2.961721  0.028639
2.961748  0.031474
2.961775  0.032680
2.961802  0.033588
2.961829  0.033184
2.961856  0.033884
2.961883  0.034277
2.961909  0.034068
2.961936  0.034551
2.961963  0.034735
2.961990  0.034181
2.962017  0.033576
2.962044  0.033165
2.962071  0.033851
2.962097  0.034465
2.962124  0.034337
2.962151  0.033439
2.962178  0.031729
2.962205  0.031159
2.962232  0.032864
2.962259  0.034111
2.962286  0.032820
2.962313  0.032518
2.962339  0.032185
2.962366  0.033907
2.962393  0.034503
2.962420  0.033167
2.962447  0.033924
2.962474  0.033469
2.962501  0.033188
2.962528  0.031991
2.962554  0.029893
