# ================================================================
# FITS HEADER INFO for GJ876
# Extracted from: GJ876_Kband4_tellcorr_opt.fits
# ---------------------------------------------------------------
# --- Header from HDU[0] ---
# SIMPLE     = True  / conforms to FITS standard
# BITPIX     = 8  / array data type
# NAXIS      = 0  / number of array dimensions
# EXTEND     = True  / 
# ---------------------------------------------------------------
# --- Header from HDU[1] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1923616  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 7  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 8A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 48080D  / 
# TDIM3      = (12020,4)  / 
# TTYPE4     = flux  / 
# TFORM4     = 48080D  / 
# TDIM4      = (12020,4)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 48080D  / 
# TDIM5      = (12020,4)  / 
# TTYPE6     = mask  / 
# TFORM6     = 48080K  / 
# TDIM6      = (12020,4)  / 
# TTYPE7     = cont_fit  / 
# TFORM7     = 48080D  / 
# TDIM7      = (12020,4)  / 
# ---------------------------------------------------------------
# --- Header from HDU[2] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1540095  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 7A  / 
# TTYPE2     = header  / 
# TFORM2     = 376A  / 
# TDIM2      = (8,47)  / 
# TTYPE3     = wave  / 
# TFORM3     = 48116D  / 
# TDIM3      = (12029,4)  / 
# TTYPE4     = flux  / 
# TFORM4     = 48116D  / 
# TDIM4      = (12029,4)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 48116D  / 
# TDIM5      = (12029,4)  / 
# TTYPE6     = mask  / 
# TFORM6     = 48116K  / 
# TDIM6      = (12029,4)  / 
# ---------------------------------------------------------------
# --- Header from HDU[3] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 312017  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 17A  / 
# TTYPE2     = wave  / 
# TFORM2     = 7800D  / 
# TDIM2      = (1950,4)  / 
# TTYPE3     = flux  / 
# TFORM3     = 7800D  / 
# TDIM3      = (1950,4)  / 
# TTYPE4     = ivar  / 
# TFORM4     = 7800D  / 
# TDIM4      = (1950,4)  / 
# TTYPE5     = tell_spec  / 
# TFORM5     = 7800D  / 
# TDIM5      = (1950,4)  / 
# TTYPE6     = cont_fit  / 
# TFORM6     = 7800D  / 
# TDIM6      = (1950,4)  / 
# ---------------------------------------------------------------
# ================================================================
# Wavelength (microns)    Flux (scaled by 1e5)
# ---------------------------------------------------------------
2.246457  -0.000260
2.246543  -0.000911
2.246637  0.574937
2.246656  0.610025
2.246676  0.592305
2.246696  0.558461
2.246715  0.566245
2.246735  0.586986
2.246754  0.612308
2.246774  0.635118
2.246794  0.635805
2.246813  0.624627
2.246833  0.614587
2.246858  0.617305
2.246882  0.616288
2.246901  0.609507
2.246921  0.609570
2.246940  0.621679
2.246960  0.623442
2.246984  0.609030
2.247009  0.580076
2.247028  0.583622
2.247048  0.579333
2.247068  0.574336
2.247087  0.572895
2.247106  0.591848
2.247126  0.603800
2.247146  0.612865
2.247165  0.615335
2.247185  0.619602
2.247204  0.616098
2.247224  0.617148
2.247249  0.605173
2.247273  0.577085
2.247294  0.532031
2.247313  0.474562
2.247330  0.462886
2.247351  0.498289
2.247375  0.534634
2.247401  0.528933
2.247420  0.489534
2.247439  0.452214
2.247458  0.460471
2.247478  0.505454
2.247498  0.540312
2.247517  0.564177
2.247537  0.591065
2.247557  0.598698
2.247576  0.601846
2.247596  0.600869
2.247616  0.601697
2.247641  0.609330
2.247658  0.611509
2.247681  0.576111
2.247704  0.564168
2.247723  0.574011
2.247743  0.581792
2.247767  0.585447
2.247792  0.577147
2.247812  0.583813
2.247831  0.602955
2.247851  0.602106
2.247870  0.631560
2.247890  0.615249
2.247910  0.629248
2.247929  0.628828
2.247949  0.632473
2.247968  0.632049
2.247989  0.628821
2.248008  0.623201
2.248033  0.617106
2.248057  0.620513
2.248077  0.621928
2.248096  0.618228
2.248116  0.617291
2.248136  0.614372
2.248155  0.606110
2.248179  0.604351
2.248204  0.617510
2.248224  0.618100
2.248243  0.620542
2.248263  0.610170
2.248283  0.599132
2.248303  0.594735
2.248322  0.592262
2.248343  0.575557
2.248361  0.562191
2.248381  0.587717
2.248401  0.619143
2.248421  0.623991
2.248440  0.628038
2.248465  0.611655
2.248489  0.606471
2.248509  0.603528
2.248529  0.608252
2.248548  0.619226
2.248568  0.616321
2.248592  0.623558
2.248617  0.631117
2.248637  0.623753
2.248656  0.615805
2.248676  0.610702
2.248696  0.610630
2.248716  0.608791
2.248735  0.621456
2.248754  0.626440
2.248775  0.618053
2.248794  0.624057
2.248814  0.622255
2.248833  0.618947
2.248853  0.621825
2.248873  0.628685
2.248893  0.623750
2.248918  0.614777
2.248942  0.607124
2.248962  0.616464
2.248981  0.613779
2.249005  0.611348
2.249030  0.612910
2.249050  0.616063
2.249070  0.624234
2.249089  0.616676
2.249110  0.602712
2.249129  0.604113
2.249148  0.603460
2.249168  0.614997
2.249188  0.618500
2.249208  0.620781
2.249227  0.619255
2.249247  0.614097
2.249267  0.618553
2.249286  0.607383
2.249306  0.612605
2.249326  0.608349
2.249346  0.586686
2.249371  0.573551
2.249395  0.580944
2.249414  0.592868
2.249438  0.606122
2.249464  0.607692
2.249484  0.612301
2.249503  0.615833
2.249523  0.625977
2.249543  0.631314
2.249562  0.633599
2.249582  0.636014
2.249602  0.636234
2.249622  0.641087
2.249641  0.629806
2.249662  0.625668
2.249681  0.608908
2.249701  0.592979
2.249720  0.597443
2.249740  0.623141
2.249760  0.636493
2.249780  0.633235
2.249805  0.618251
2.249829  0.604415
2.249849  0.580622
2.249869  0.568265
2.249892  0.562618
2.249918  0.586034
2.249938  0.565010
2.249957  0.552452
2.249977  0.582309
