# ================================================================
# FITS HEADER INFO for GL745A
# Extracted from: GL745A_Kband4_tellcorr_opt.fits
# ---------------------------------------------------------------
# --- Header from HDU[0] ---
# SIMPLE     = True  / conforms to FITS standard
# BITPIX     = 8  / array data type
# NAXIS      = 0  / number of array dimensions
# EXTEND     = True  / 
# ---------------------------------------------------------------
# --- Header from HDU[1] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1923616  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 7  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 8A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 48080D  / 
# TDIM3      = (12020,4)  / 
# TTYPE4     = flux  / 
# TFORM4     = 48080D  / 
# TDIM4      = (12020,4)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 48080D  / 
# TDIM5      = (12020,4)  / 
# TTYPE6     = mask  / 
# TFORM6     = 48080K  / 
# TDIM6      = (12020,4)  / 
# TTYPE7     = cont_fit  / 
# TFORM7     = 48080D  / 
# TDIM7      = (12020,4)  / 
# ---------------------------------------------------------------
# --- Header from HDU[2] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1538335  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 7A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 48060D  / 
# TDIM3      = (12015,4)  / 
# TTYPE4     = flux  / 
# TFORM4     = 48060D  / 
# TDIM4      = (12015,4)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 48060D  / 
# TDIM5      = (12015,4)  / 
# TTYPE6     = mask  / 
# TFORM6     = 48060K  / 
# TDIM6      = (12015,4)  / 
# ---------------------------------------------------------------
# --- Header from HDU[3] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 312017  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 17A  / 
# TTYPE2     = wave  / 
# TFORM2     = 7800D  / 
# TDIM2      = (1950,4)  / 
# TTYPE3     = flux  / 
# TFORM3     = 7800D  / 
# TDIM3      = (1950,4)  / 
# TTYPE4     = ivar  / 
# TFORM4     = 7800D  / 
# TDIM4      = (1950,4)  / 
# TTYPE5     = tell_spec  / 
# TFORM5     = 7800D  / 
# TDIM5      = (1950,4)  / 
# TTYPE6     = cont_fit  / 
# TFORM6     = 7800D  / 
# TDIM6      = (1950,4)  / 
# ---------------------------------------------------------------
# ================================================================
# Wavelength (microns)    Flux (scaled by 1e5)
# ---------------------------------------------------------------
2.246336  -0.000515
2.246359  -0.000452
2.246383  -0.000976
2.246423  -0.000151
2.246504  0.114755
2.246523  0.122116
2.246542  0.122456
2.246562  0.123474
2.246582  0.128080
2.246601  0.128635
2.246626  0.128496
2.246649  0.129297
2.246669  0.129851
2.246688  0.130559
2.246710  0.131513
2.246734  0.132884
2.246758  0.131932
2.246777  0.132378
2.246797  0.129518
2.246816  0.128421
2.246836  0.123535
2.246855  0.121613
2.246875  0.121104
2.246894  0.121774
2.246914  0.121775
2.246934  0.119238
2.246953  0.122300
2.246978  0.123606
2.247001  0.127965
2.247020  0.128340
2.247040  0.129296
2.247060  0.129706
2.247079  0.127510
2.247102  0.124057
2.247126  0.116908
2.247149  0.107416
2.247168  0.099327
2.247188  0.102890
2.247208  0.111965
2.247227  0.116121
2.247247  0.112486
2.247266  0.106330
2.247286  0.101001
2.247305  0.102399
2.247325  0.108645
2.247344  0.114903
2.247369  0.119521
2.247393  0.127398
2.247412  0.129484
2.247432  0.130663
2.247451  0.130258
2.247474  0.129024
2.247498  0.126148
2.247521  0.122591
2.247540  0.120594
2.247560  0.122193
2.247580  0.125521
2.247599  0.128765
2.247619  0.126325
2.247639  0.126016
2.247658  0.126626
2.247678  0.129531
2.247697  0.129793
2.247717  0.128824
2.247737  0.127973
2.247761  0.130233
2.247785  0.128741
2.247804  0.129120
2.247824  0.128625
2.247843  0.128561
2.247866  0.130073
2.247888  0.129731
2.247908  0.130593
2.247930  0.127670
2.247952  0.126629
2.247972  0.124595
2.247992  0.124490
2.248011  0.123849
2.248031  0.123457
2.248051  0.122821
2.248070  0.126296
2.248090  0.128020
2.248110  0.129767
2.248129  0.131200
2.248154  0.130658
2.248177  0.131509
2.248197  0.132051
2.248217  0.131778
2.248236  0.132498
2.248256  0.129412
2.248276  0.129583
2.248298  0.129399
2.248322  0.131389
2.248346  0.128611
2.248365  0.129081
2.248384  0.129989
2.248404  0.130364
2.248424  0.129265
2.248444  0.129046
2.248463  0.130895
2.248483  0.131548
2.248503  0.129537
2.248522  0.126420
2.248544  0.124310
2.248568  0.122429
2.248590  0.118461
2.248610  0.120016
2.248629  0.126860
2.248649  0.129274
2.248669  0.130614
2.248688  0.129109
2.248711  0.127832
2.248733  0.128047
2.248755  0.127959
2.248778  0.128270
2.248798  0.129940
2.248817  0.130175
2.248837  0.130413
2.248857  0.130615
2.248876  0.128281
2.248896  0.128273
2.248916  0.128175
2.248936  0.129110
2.248958  0.130019
2.248981  0.129505
2.249004  0.130708
2.249023  0.130187
2.249043  0.131336
2.249062  0.132259
2.249082  0.129290
2.249102  0.129102
2.249122  0.129291
2.249144  0.130046
2.249167  0.125506
2.249188  0.125287
2.249211  0.125214
2.249231  0.127974
2.249251  0.129681
2.249270  0.130436
2.249290  0.131854
2.249310  0.130055
2.249330  0.131751
2.249349  0.130773
2.249369  0.129646
2.249391  0.129366
2.249415  0.131380
2.249437  0.131725
2.249457  0.133328
2.249476  0.132543
2.249496  0.132633
2.249516  0.131480
2.249536  0.131135
2.249555  0.130072
2.249578  0.130600
2.249600  0.130645
2.249622  0.127883
2.249645  0.128201
2.249665  0.127072
2.249685  0.124427
2.249705  0.121408
2.249724  0.119531
2.249744  0.121157
2.249764  0.122464
2.249783  0.119612
2.249803  0.119998
