# ================================================================
# FITS HEADER INFO for GL514
# Extracted from: GL514_Kband3_tellcorr_opt.fits
# ---------------------------------------------------------------
# --- Header from HDU[0] ---
# SIMPLE     = True  / conforms to FITS standard
# BITPIX     = 8  / array data type
# NAXIS      = 0  / number of array dimensions
# EXTEND     = True  / 
# ---------------------------------------------------------------
# --- Header from HDU[1] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1803616  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 7  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 8A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 45080D  / 
# TDIM3      = (11270,4)  / 
# TTYPE4     = flux  / 
# TFORM4     = 45080D  / 
# TDIM4      = (11270,4)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 45080D  / 
# TDIM5      = (11270,4)  / 
# TTYPE6     = mask  / 
# TFORM6     = 45080K  / 
# TDIM6      = (11270,4)  / 
# TTYPE7     = cont_fit  / 
# TFORM7     = 45080D  / 
# TDIM7      = (11270,4)  / 
# ---------------------------------------------------------------
# --- Header from HDU[2] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1442207  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 7A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 45056D  / 
# TDIM3      = (11264,4)  / 
# TTYPE4     = flux  / 
# TFORM4     = 45056D  / 
# TDIM4      = (11264,4)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 45056D  / 
# TDIM5      = (11264,4)  / 
# TTYPE6     = mask  / 
# TFORM6     = 45056K  / 
# TDIM6      = (11264,4)  / 
# ---------------------------------------------------------------
# --- Header from HDU[3] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 312017  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 17A  / 
# TTYPE2     = wave  / 
# TFORM2     = 7800D  / 
# TDIM2      = (1950,4)  / 
# TTYPE3     = flux  / 
# TFORM3     = 7800D  / 
# TDIM3      = (1950,4)  / 
# TTYPE4     = ivar  / 
# TFORM4     = 7800D  / 
# TDIM4      = (1950,4)  / 
# TTYPE5     = tell_spec  / 
# TFORM5     = 7800D  / 
# TDIM5      = (1950,4)  / 
# TTYPE6     = cont_fit  / 
# TFORM6     = 7800D  / 
# TDIM6      = (1950,4)  / 
# ---------------------------------------------------------------
# ================================================================
# Wavelength (microns)    Flux (scaled by 1e5)
# ---------------------------------------------------------------
2.208727  0.091844
2.208781  -0.201493
2.208860  0.008418
2.208904  3.543000
2.208959  0.419853
2.208978  0.406275
2.208998  0.399528
2.209024  0.382086
2.209050  0.359585
2.209070  0.332019
2.209091  0.299848
2.209111  0.290316
2.209131  0.293641
2.209152  0.316500
2.209172  0.348793
2.209193  0.373298
2.209217  0.388346
2.209239  0.398020
2.209262  0.413880
2.209286  0.423937
2.209306  0.430026
2.209331  0.438108
2.209357  0.444662
2.209378  0.451632
2.209398  0.459129
2.209419  0.457700
2.209439  0.460399
2.209460  0.463135
2.209480  0.466014
2.209501  0.472362
2.209522  0.461700
2.209546  0.470119
2.209568  0.473375
2.209588  0.472398
2.209616  0.480265
2.209645  0.478978
2.209665  0.479299
2.209686  0.471525
2.209706  0.471423
2.209727  0.472439
2.209747  0.469420
2.209768  0.468606
2.209788  0.470410
2.209809  0.472454
2.209830  0.477892
2.209850  0.476101
2.209871  0.473169
2.209895  0.470038
2.209920  0.467441
2.209944  0.468034
2.209970  0.469577
2.209994  0.474913
2.210015  0.475699
2.210035  0.482176
2.210056  0.480123
2.210077  0.480480
2.210097  0.478529
2.210118  0.475947
2.210138  0.475553
2.210159  0.471702
2.210179  0.461976
2.210200  0.455712
2.210227  0.459344
2.210253  0.464782
2.210277  0.480530
2.210298  0.478280
2.210320  0.476722
2.210344  0.473394
2.210365  0.476621
2.210385  0.480569
2.210406  0.477005
2.210426  0.481622
2.210447  0.475648
2.210468  0.476298
2.210489  0.474017
2.210509  0.477693
2.210534  0.476342
2.210559  0.476940
2.210581  0.477107
2.210604  0.482208
2.210628  0.471760
2.210648  0.480837
2.210671  0.476586
2.210695  0.476420
2.210715  0.480413
2.210736  0.478863
2.210757  0.477058
2.210777  0.476377
2.210798  0.478928
2.210819  0.473072
2.210839  0.474959
2.210860  0.471749
2.210886  0.475156
2.210911  0.477733
2.210932  0.476154
2.210953  0.464846
2.210976  0.461184
2.210999  0.455987
2.211020  0.466054
2.211043  0.461205
2.211067  0.445967
2.211087  0.441762
2.211107  0.453429
2.211128  0.469846
2.211149  0.479654
2.211170  0.481581
2.211190  0.483460
2.211214  0.477214
2.211239  0.479466
2.211263  0.481221
2.211283  0.481783
2.211304  0.476477
2.211325  0.474714
2.211348  0.478672
2.211371  0.477213
2.211392  0.481349
2.211415  0.473992
2.211439  0.470285
2.211459  0.466320
2.211480  0.464874
2.211501  0.468542
2.211521  0.471509
2.211542  0.472007
2.211568  0.478590
2.211594  0.477431
2.211615  0.473819
2.211635  0.476746
2.211656  0.482158
2.211677  0.480595
2.211697  0.478540
2.211721  0.473996
2.211744  0.475954
2.211765  0.475296
2.211788  0.475897
2.211812  0.474601
2.211832  0.481399
2.211853  0.473153
2.211874  0.474082
2.211898  0.464944
2.211923  0.467275
2.211946  0.468720
2.211967  0.475385
2.211988  0.474513
2.212008  0.474550
2.212029  0.476949
2.212050  0.476478
2.212071  0.477107
2.212094  0.484019
2.212118  0.484214
2.212138  0.484257
2.212159  0.480689
2.212182  0.480334
2.212206  0.475850
2.212226  0.484398
2.212247  0.488501
2.212268  0.487003
2.212293  0.487052
2.212320  0.488381
2.212341  0.485885
2.212361  0.488305
2.212382  0.484770
2.212403  0.473513
2.212423  0.480781
2.212444  0.477208
2.212466  0.483358
