# ================================================================
# FITS HEADER INFO for GL628
# Extracted from: GL628_Kband3_tellcorr_opt.fits
# ---------------------------------------------------------------
# --- Header from HDU[0] ---
# SIMPLE     = True  / conforms to FITS standard
# BITPIX     = 8  / array data type
# NAXIS      = 0  / number of array dimensions
# EXTEND     = True  / 
# ---------------------------------------------------------------
# --- Header from HDU[1] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1803616  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 7  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 8A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 45080D  / 
# TDIM3      = (11270,4)  / 
# TTYPE4     = flux  / 
# TFORM4     = 45080D  / 
# TDIM4      = (11270,4)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 45080D  / 
# TDIM5      = (11270,4)  / 
# TTYPE6     = mask  / 
# TFORM6     = 45080K  / 
# TDIM6      = (11270,4)  / 
# TTYPE7     = cont_fit  / 
# TFORM7     = 45080D  / 
# TDIM7      = (11270,4)  / 
# ---------------------------------------------------------------
# --- Header from HDU[2] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1445919  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 7A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 45172D  / 
# TDIM3      = (11293,4)  / 
# TTYPE4     = flux  / 
# TFORM4     = 45172D  / 
# TDIM4      = (11293,4)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 45172D  / 
# TDIM5      = (11293,4)  / 
# TTYPE6     = mask  / 
# TFORM6     = 45172K  / 
# TDIM6      = (11293,4)  / 
# ---------------------------------------------------------------
# --- Header from HDU[3] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 312017  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 17A  / 
# TTYPE2     = wave  / 
# TFORM2     = 7800D  / 
# TDIM2      = (1950,4)  / 
# TTYPE3     = flux  / 
# TFORM3     = 7800D  / 
# TDIM3      = (1950,4)  / 
# TTYPE4     = ivar  / 
# TFORM4     = 7800D  / 
# TDIM4      = (1950,4)  / 
# TTYPE5     = tell_spec  / 
# TFORM5     = 7800D  / 
# TDIM5      = (1950,4)  / 
# TTYPE6     = cont_fit  / 
# TFORM6     = 7800D  / 
# TDIM6      = (1950,4)  / 
# ---------------------------------------------------------------
# ================================================================
# Wavelength (microns)    Flux (scaled by 1e5)
# ---------------------------------------------------------------
2.208853  0.020566
2.208875  -0.012932
2.208895  -0.120680
2.208929  0.122892
2.209031  0.362163
2.209048  0.377474
2.209068  0.385589
2.209089  0.389692
2.209109  0.390277
2.209138  0.394928
2.209167  0.400396
2.209191  0.400152
2.209212  0.403316
2.209232  0.406500
2.209253  0.413884
2.209273  0.414038
2.209294  0.420854
2.209314  0.419536
2.209335  0.421229
2.209355  0.421710
2.209376  0.423617
2.209396  0.420998
2.209423  0.414602
2.209447  0.412992
2.209468  0.411346
2.209491  0.407770
2.209516  0.408106
2.209540  0.419165
2.209561  0.427250
2.209581  0.428258
2.209602  0.424481
2.209623  0.422206
2.209643  0.413691
2.209663  0.414592
2.209684  0.412931
2.209704  0.410273
2.209728  0.414249
2.209753  0.423631
2.209776  0.431781
2.209796  0.436187
2.209817  0.429364
2.209838  0.420684
2.209861  0.427874
2.209886  0.432201
2.209910  0.427060
2.209930  0.412140
2.209951  0.407500
2.209971  0.405278
2.209992  0.409949
2.210012  0.417577
2.210033  0.428604
2.210057  0.424181
2.210081  0.424461
2.210105  0.420198
2.210125  0.426578
2.210146  0.426634
2.210167  0.429193
2.210187  0.427257
2.210211  0.423137
2.210236  0.423444
2.210259  0.423635
2.210280  0.419026
2.210300  0.414476
2.210321  0.419495
2.210342  0.422991
2.210365  0.423226
2.210390  0.429110
2.210414  0.428346
2.210434  0.427789
2.210455  0.411335
2.210475  0.404475
2.210496  0.407483
2.210517  0.418252
2.210537  0.423063
2.210558  0.416842
2.210582  0.410417
2.210607  0.414757
2.210630  0.425917
2.210651  0.432017
2.210671  0.435148
2.210692  0.434231
2.210717  0.427030
2.210744  0.425253
2.210764  0.423768
2.210785  0.427544
2.210805  0.424746
2.210826  0.431925
2.210847  0.428889
2.210867  0.426297
2.210888  0.433933
2.210909  0.440331
2.210929  0.441599
2.210954  0.436297
2.210978  0.434747
2.211002  0.424577
2.211022  0.421582
2.211043  0.418745
2.211068  0.412300
2.211094  0.405881
2.211115  0.397782
2.211136  0.405884
2.211156  0.409797
2.211177  0.394931
2.211198  0.367935
2.211218  0.355117
2.211239  0.370584
2.211259  0.396344
2.211280  0.413511
2.211301  0.419759
2.211325  0.424162
2.211351  0.422312
2.211374  0.417773
2.211397  0.423506
2.211421  0.429616
2.211446  0.427324
2.211466  0.428260
2.211487  0.426591
2.211508  0.426769
2.211529  0.431689
2.211549  0.439143
2.211570  0.441330
2.211591  0.442499
2.211611  0.429425
2.211632  0.420984
2.211653  0.410689
2.211673  0.414329
2.211694  0.418799
2.211719  0.422414
2.211744  0.426783
2.211770  0.424819
2.211798  0.423297
2.211818  0.428849
2.211839  0.432037
2.211860  0.437089
2.211881  0.443137
2.211901  0.441692
2.211922  0.436952
2.211943  0.431841
2.211963  0.436860
2.211984  0.443028
2.212005  0.448589
2.212026  0.440332
2.212046  0.433312
2.212067  0.438088
2.212088  0.441439
2.212113  0.438547
2.212141  0.437765
2.212171  0.434169
2.212192  0.428386
2.212212  0.436204
2.212233  0.444932
2.212254  0.448125
2.212275  0.447262
2.212295  0.442018
2.212316  0.436402
2.212337  0.434520
2.212358  0.437995
2.212379  0.437494
2.212399  0.440887
2.212420  0.438142
2.212440  0.427131
2.212462  0.415507
2.212483  0.420238
2.212507  0.435584
2.212536  0.437392
