# ================================================================
# FITS HEADER INFO for HD199381
# Extracted from: HD199381_Kband3_tellcorr_opt.fits
# ---------------------------------------------------------------
# --- Header from HDU[0] ---
# SIMPLE     = True  / conforms to FITS standard
# BITPIX     = 8  / array data type
# NAXIS      = 0  / number of array dimensions
# EXTEND     = True  / 
# ---------------------------------------------------------------
# --- Header from HDU[1] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1803616  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 7  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 8A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 45080D  / 
# TDIM3      = (11270,4)  / 
# TTYPE4     = flux  / 
# TFORM4     = 45080D  / 
# TDIM4      = (11270,4)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 45080D  / 
# TDIM5      = (11270,4)  / 
# TTYPE6     = mask  / 
# TFORM6     = 45080K  / 
# TDIM6      = (11270,4)  / 
# TTYPE7     = cont_fit  / 
# TFORM7     = 45080D  / 
# TDIM7      = (11270,4)  / 
# ---------------------------------------------------------------
# --- Header from HDU[2] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1447327  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 7A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 45216D  / 
# TDIM3      = (11304,4)  / 
# TTYPE4     = flux  / 
# TFORM4     = 45216D  / 
# TDIM4      = (11304,4)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 45216D  / 
# TDIM5      = (11304,4)  / 
# TTYPE6     = mask  / 
# TFORM6     = 45216K  / 
# TDIM6      = (11304,4)  / 
# ---------------------------------------------------------------
# --- Header from HDU[3] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 312017  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 17A  / 
# TTYPE2     = wave  / 
# TFORM2     = 7800D  / 
# TDIM2      = (1950,4)  / 
# TTYPE3     = flux  / 
# TFORM3     = 7800D  / 
# TDIM3      = (1950,4)  / 
# TTYPE4     = ivar  / 
# TFORM4     = 7800D  / 
# TDIM4      = (1950,4)  / 
# TTYPE5     = tell_spec  / 
# TFORM5     = 7800D  / 
# TDIM5      = (1950,4)  / 
# TTYPE6     = cont_fit  / 
# TFORM6     = 7800D  / 
# TDIM6      = (1950,4)  / 
# ---------------------------------------------------------------
# ================================================================
# Wavelength (microns)    Flux (scaled by 1e5)
# ---------------------------------------------------------------
2.209052  0.000418
2.209105  -0.007557
2.209143  0.349493
2.209239  0.942243
2.209258  1.010719
2.209281  1.035222
2.209301  0.984825
2.209322  0.885870
2.209345  0.752793
2.209368  0.687768
2.209390  0.766340
2.209413  0.898658
2.209434  0.980349
2.209455  1.010507
2.209475  1.033210
2.209495  1.055099
2.209516  1.054413
2.209542  1.071784
2.209567  1.071810
2.209588  1.070664
2.209609  1.047954
2.209629  1.058956
2.209652  1.057789
2.209675  1.044975
2.209698  1.032628
2.209721  1.034560
2.209741  1.030279
2.209762  1.002875
2.209783  0.993140
2.209803  1.018133
2.209824  1.023890
2.209844  1.023414
2.209865  1.008893
2.209891  1.006639
2.209916  1.038160
2.209936  1.049430
2.209960  1.052568
2.209983  1.054390
2.210003  1.048324
2.210026  1.050723
2.210049  1.050206
2.210070  1.042648
2.210090  1.041487
2.210111  1.022904
2.210132  1.015293
2.210152  1.025879
2.210173  1.031661
2.210193  1.036324
2.210214  1.038887
2.210241  1.039811
2.210265  1.044404
2.210288  1.043117
2.210312  1.051909
2.210334  1.049609
2.210358  1.043072
2.210378  1.047549
2.210399  1.046909
2.210419  1.055295
2.210440  1.058010
2.210461  1.057042
2.210481  1.045037
2.210502  1.045165
2.210522  1.040182
2.210543  1.021060
2.210564  1.010253
2.210584  1.003083
2.210613  1.020077
2.210641  1.049923
2.210663  1.062395
2.210687  1.053719
2.210708  1.054759
2.210728  1.048891
2.210749  1.044955
2.210769  1.029266
2.210790  1.028679
2.210811  1.022162
2.210831  1.022386
2.210852  1.024558
2.210872  1.023120
2.210893  1.026180
2.210914  1.035919
2.210938  1.050146
2.210963  1.041287
2.210988  1.037043
2.211013  1.029287
2.211037  1.033562
2.211058  1.033779
2.211079  1.013455
2.211099  1.001881
2.211120  1.008164
2.211141  1.015177
2.211161  1.035336
2.211182  1.044847
2.211202  1.040560
2.211223  1.032213
2.211244  1.040646
2.211264  1.036156
2.211285  1.028223
2.211309  1.004293
2.211332  1.001631
2.211359  1.012559
2.211388  1.004885
2.211409  0.963365
2.211430  0.954382
2.211450  0.986935
2.211471  1.012319
2.211491  1.009683
2.211512  1.020036
2.211533  1.036654
2.211553  1.036997
2.211574  1.045940
2.211595  1.044072
2.211615  1.048834
2.211640  1.042978
2.211663  1.040432
2.211683  1.037899
2.211707  1.038842
2.211732  1.043516
2.211757  1.042784
2.211781  1.049473
2.211802  1.055348
2.211822  1.058507
2.211843  1.048665
2.211864  1.043895
2.211884  1.042493
2.211905  1.050688
2.211926  1.045368
2.211947  1.038979
2.211967  1.046278
2.211988  1.050471
2.212009  1.045457
2.212033  1.042792
2.212055  1.040142
2.212079  1.030823
2.212102  1.014024
2.212125  1.007253
2.212150  0.989890
2.212175  0.990831
2.212195  1.009970
2.212216  1.040669
2.212237  1.040868
2.212257  1.048555
2.212278  1.053083
2.212299  1.040912
2.212320  1.043892
2.212340  1.043351
2.212361  1.050714
2.212385  1.049265
2.212408  1.059126
2.212429  1.057289
2.212449  1.063959
2.212473  1.057105
2.212496  1.053097
2.212519  1.048250
2.212544  1.044966
2.212569  1.043784
2.212589  1.053043
2.212610  1.049877
2.212631  1.059458
2.212652  1.052658
2.212673  1.055808
2.212693  1.059766
2.212714  1.050272
2.212735  1.048758
2.212755  1.041349
