# ================================================================
# FITS HEADER INFO for GL555
# Extracted from: GL555_Lband1_tellcorr_opt.fits
# ---------------------------------------------------------------
# --- Header from HDU[0] ---
# SIMPLE     = True  / conforms to FITS standard
# BITPIX     = 8  / array data type
# NAXIS      = 0  / number of array dimensions
# EXTEND     = True  / 
# ---------------------------------------------------------------
# --- Header from HDU[1] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 2494616  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 7  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 8A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 62355D  / 
# TDIM3      = (20785,3)  / 
# TTYPE4     = flux  / 
# TFORM4     = 62355D  / 
# TDIM4      = (20785,3)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 62355D  / 
# TDIM5      = (20785,3)  / 
# TTYPE6     = mask  / 
# TFORM6     = 62355K  / 
# TDIM6      = (20785,3)  / 
# TTYPE7     = cont_fit  / 
# TFORM7     = 62355D  / 
# TDIM7      = (20785,3)  / 
# ---------------------------------------------------------------
# --- Header from HDU[2] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 1996927  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 7A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 62391D  / 
# TDIM3      = (20797,3)  / 
# TTYPE4     = flux  / 
# TFORM4     = 62391D  / 
# TDIM4      = (20797,3)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 62391D  / 
# TDIM5      = (20797,3)  / 
# TTYPE6     = mask  / 
# TFORM6     = 62391K  / 
# TDIM6      = (20797,3)  / 
# ---------------------------------------------------------------
# --- Header from HDU[3] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 234017  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 17A  / 
# TTYPE2     = wave  / 
# TFORM2     = 5850D  / 
# TDIM2      = (1950,3)  / 
# TTYPE3     = flux  / 
# TFORM3     = 5850D  / 
# TDIM3      = (1950,3)  / 
# TTYPE4     = ivar  / 
# TFORM4     = 5850D  / 
# TDIM4      = (1950,3)  / 
# TTYPE5     = tell_spec  / 
# TFORM5     = 5850D  / 
# TDIM5      = (1950,3)  / 
# TTYPE6     = cont_fit  / 
# TFORM6     = 5850D  / 
# TDIM6      = (1950,3)  / 
# ---------------------------------------------------------------
# ================================================================
# Wavelength (microns)    Flux (scaled by 1e5)
# ---------------------------------------------------------------
2.882106  0.005656
2.882133  -0.049105
2.882149  0.001881
2.882171  -0.133304
2.882219  1.397715
2.882233  0.770696
2.882290  0.373899
2.882363  0.033603
2.882385  0.047637
2.882415  0.061066
2.882444  0.069003
2.882470  0.072899
2.882498  0.071868
2.882529  0.066410
2.882563  0.062758
2.882595  0.062619
2.882623  0.064930
2.882650  0.063355
2.882678  0.055835
2.882705  0.045909
2.882733  0.033678
2.882759  0.023402
2.882788  0.011907
2.882816  0.012369
2.882844  0.025025
2.882872  0.039075
2.882900  0.046674
2.882927  0.054026
2.882956  0.063690
2.882990  0.069989
2.883025  0.069175
2.883052  0.064861
2.883080  0.060604
2.883108  0.053980
2.883136  0.035893
2.883163  0.027090
2.883191  0.039326
2.883225  0.054584
2.883260  0.061671
2.883288  0.068816
2.883315  0.076961
2.883343  0.080766
2.883371  0.082325
2.883399  0.081536
2.883427  0.076302
2.883454  0.074767
2.883482  0.072818
2.883510  0.077635
2.883537  0.079473
2.883565  0.075839
2.883593  0.069550
2.883620  0.060509
2.883647  0.052803
2.883684  0.034693
2.883718  0.029367
2.883746  0.037709
2.883773  0.046825
2.883801  0.046616
2.883829  0.043843
2.883857  0.043589
2.883884  0.037907
2.883918  0.024543
2.883958  0.005851
2.883981  0.002973
2.884009  0.002686
2.884037  0.007627
2.884065  0.012760
2.884093  0.012223
2.884120  0.008558
2.884148  0.002774
2.884176  0.001060
2.884204  0.001931
2.884231  0.000732
2.884259  0.003341
2.884287  0.008519
2.884313  0.016665
2.884343  0.024159
2.884375  0.032832
2.884406  0.042260
2.884437  0.054814
2.884469  0.066980
2.884496  0.075801
2.884524  0.080234
2.884551  0.078405
2.884579  0.073533
2.884607  0.073024
2.884638  0.077967
2.884672  0.075486
2.884704  0.067930
2.884732  0.056267
2.884755  0.046272
2.884789  0.022145
2.884816  0.008928
2.884843  0.004965
2.884871  0.006901
2.884899  0.018097
2.884928  0.035897
2.884955  0.049271
2.884982  0.054201
2.885010  0.060394
2.885039  0.068560
2.885066  0.072268
2.885094  0.073113
2.885129  0.072931
2.885163  0.064434
2.885191  0.068945
2.885219  0.083541
2.885247  0.094948
2.885275  0.097037
2.885303  0.093873
2.885331  0.090769
2.885358  0.090000
2.885390  0.095285
2.885423  0.091610
2.885455  0.083038
2.885483  0.085846
2.885511  0.084712
2.885538  0.080025
2.885567  0.073554
2.885595  0.056581
2.885623  0.040465
2.885650  0.028007
2.885678  0.028733
2.885706  0.041419
2.885734  0.048607
2.885762  0.054126
2.885790  0.063124
2.885818  0.063075
2.885850  0.055745
2.885881  0.060359
2.885912  0.070665
2.885943  0.071095
2.885971  0.069264
2.885999  0.064935
2.886027  0.051575
2.886054  0.035784
2.886082  0.034295
2.886114  0.050497
2.886139  0.064768
2.886173  0.071137
2.886208  0.068046
2.886236  0.055898
2.886264  0.043369
2.886291  0.038454
2.886319  0.043759
2.886348  0.057406
2.886376  0.066242
2.886403  0.070320
2.886431  0.066299
2.886459  0.055643
2.886486  0.036075
2.886516  0.025648
2.886549  0.046167
2.886572  0.059430
2.886598  0.064631
2.886631  0.065633
2.886665  0.078182
2.886696  0.088457
2.886724  0.082285
2.886752  0.078635
2.886780  0.074803
2.886808  0.072080
2.886836  0.068828
2.886863  0.067754
2.886891  0.078902
2.886920  0.088861
2.886948  0.091519
2.886982  0.086838
2.887017  0.083523
2.887045  0.081978
2.887073  0.080255
2.887101  0.078787
2.887129  0.075308
2.887157  0.072480
2.887185  0.071013
2.887213  0.070384
2.887240  0.072317
2.887269  0.068165
2.887297  0.057224
2.887324  0.042227
2.887358  0.019169
2.887382  0.016398
2.887408  0.022379
2.887436  0.026483
2.887472  0.023615
2.887503  0.013978
2.887534  0.007744
2.887562  0.002856
2.887590  0.000346
2.887618  0.000707
2.887646  -0.000324
2.887674  0.000771
2.887702  0.000217
2.887730  0.000267
2.887762  -0.000231
2.887795  0.000031
2.887827  -0.000313
2.887856  0.000705
2.887884  0.000768
2.887912  0.002800
2.887940  0.006572
2.887968  0.011846
2.887996  0.016939
2.888024  0.022041
2.888051  0.029525
2.888080  0.038122
2.888107  0.045160
2.888135  0.048490
2.888163  0.046066
2.888191  0.039094
2.888225  0.021443
2.888250  0.019721
2.888283  0.032631
2.888318  0.045436
2.888346  0.051802
2.888374  0.053525
2.888401  0.048833
2.888430  0.047666
2.888458  0.049698
2.888486  0.044058
2.888514  0.034492
2.888541  0.022520
2.888569  0.016598
2.888598  0.016518
2.888629  0.010177
2.888663  0.003164
2.888695  0.001098
2.888723  0.001809
2.888751  0.001217
2.888779  0.002245
2.888807  0.000910
2.888835  0.000811
2.888864  0.000039
2.888892  0.000387
2.888920  0.001921
2.888948  0.005106
2.888974  0.010179
2.889004  0.016327
2.889032  0.017446
2.889060  0.016900
2.889088  0.015770
2.889116  0.016351
2.889151  0.029662
2.889187  0.047878
2.889214  0.059715
2.889242  0.064165
2.889270  0.065218
2.889298  0.065812
2.889326  0.066760
2.889355  0.071909
2.889383  0.072720
2.889410  0.067589
2.889438  0.056561
2.889470  0.036633
2.889497  0.020155
2.889523  0.021757
2.889555  0.029642
2.889586  0.028244
2.889622  0.011709
2.889649  0.005536
2.889679  0.011651
2.889707  0.027384
2.889733  0.040475
2.889761  0.051446
2.889790  0.050835
2.889817  0.043074
2.889846  0.047712
2.889873  0.062589
2.889902  0.068411
2.889929  0.067346
2.889956  0.056184
2.889992  0.027813
2.890016  0.031508
2.890045  0.054174
2.890078  0.074444
2.890113  0.080047
2.890141  0.073895
2.890169  0.068423
2.890197  0.071060
2.890224  0.077232
2.890253  0.081095
2.890281  0.081124
2.890309  0.075869
2.890337  0.069462
2.890365  0.058909
2.890393  0.048191
2.890421  0.051793
2.890449  0.059868
2.890482  0.071968
2.890516  0.082661
2.890548  0.081818
2.890576  0.072583
2.890604  0.071414
2.890632  0.083907
2.890660  0.090638
2.890689  0.084727
2.890717  0.072684
2.890745  0.066282
2.890773  0.074660
2.890801  0.084678
2.890829  0.080805
2.890857  0.063006
2.890884  0.041431
2.890913  0.033577
2.890941  0.046005
2.890974  0.047491
2.891005  0.030140
2.891034  0.019214
2.891065  0.026271
2.891097  0.041285
2.891124  0.050159
2.891152  0.039089
2.891180  0.020487
2.891209  0.012771
2.891235  0.027094
2.891266  0.054135
2.891294  0.064017
2.891322  0.056887
2.891350  0.046358
2.891378  0.042096
2.891406  0.047804
2.891434  0.062443
2.891466  0.069932
2.891500  0.069957
2.891532  0.068463
2.891561  0.062807
2.891589  0.055791
2.891617  0.051624
2.891645  0.054881
2.891674  0.062709
2.891702  0.060992
2.891730  0.051963
2.891758  0.046506
2.891786  0.036880
2.891814  0.033222
2.891843  0.047673
2.891871  0.063561
2.891899  0.068462
2.891927  0.062002
2.891955  0.050490
2.891990  0.030957
2.892025  0.022799
2.892054  0.033453
2.892083  0.047728
2.892110  0.060002
2.892139  0.063882
2.892167  0.062196
2.892195  0.058345
2.892223  0.052252
2.892251  0.053559
2.892279  0.064565
2.892308  0.068391
2.892336  0.060333
2.892364  0.058593
2.892392  0.066975
2.892421  0.076213
2.892449  0.067527
2.892481  0.056085
2.892515  0.069267
2.892547  0.079849
2.892576  0.076531
2.892604  0.071427
2.892632  0.065974
2.892660  0.055659
2.892688  0.038158
2.892716  0.026478
2.892744  0.039964
2.892773  0.061907
2.892801  0.074763
2.892830  0.077163
2.892858  0.073153
2.892886  0.068695
2.892914  0.070164
2.892942  0.074358
2.892971  0.072699
2.892999  0.071326
2.893034  0.069204
2.893062  0.057817
2.893091  0.038161
2.893126  0.021411
2.893154  0.021494
2.893182  0.036130
2.893211  0.051289
2.893239  0.060465
2.893267  0.056141
2.893296  0.045016
2.893324  0.042495
2.893352  0.052332
2.893381  0.054497
2.893409  0.045340
2.893437  0.031044
2.893467  0.017589
2.893500  0.007626
2.893524  0.002462
2.893550  0.002675
2.893580  0.008929
2.893611  0.015066
2.893646  0.023369
2.893677  0.035977
2.893705  0.045587
2.893734  0.054231
2.893762  0.056116
2.893790  0.057269
2.893818  0.061485
2.893847  0.061538
2.893875  0.065131
2.893903  0.072664
2.893931  0.072013
2.893960  0.071756
2.893988  0.081115
2.894016  0.090811
2.894045  0.090400
2.894073  0.082981
2.894101  0.081716
2.894136  0.089435
2.894172  0.094755
2.894201  0.095135
2.894229  0.093841
2.894257  0.093326
2.894286  0.091979
2.894314  0.089909
2.894342  0.084923
2.894370  0.087840
2.894399  0.090710
2.894427  0.083805
2.894455  0.076867
2.894484  0.074650
2.894512  0.067447
2.894539  0.053555
2.894568  0.042994
2.894597  0.052059
2.894625  0.065110
2.894653  0.074321
2.894682  0.079181
2.894710  0.082769
2.894738  0.085692
2.894767  0.090024
2.894802  0.093501
2.894837  0.091004
2.894866  0.089232
2.894894  0.085383
2.894922  0.085742
2.894951  0.087377
2.894979  0.083103
2.895007  0.080030
2.895036  0.079305
2.895064  0.081982
2.895092  0.087816
2.895121  0.086703
2.895149  0.083434
2.895177  0.081067
2.895206  0.076516
2.895234  0.074120
2.895263  0.071128
2.895291  0.064679
2.895326  0.066667
2.895362  0.072389
2.895390  0.078473
2.895419  0.081508
2.895447  0.076112
2.895476  0.061724
2.895504  0.048684
2.895532  0.058593
2.895560  0.072594
2.895589  0.074608
2.895617  0.073562
2.895646  0.073742
2.895674  0.072768
2.895702  0.073265
2.895730  0.064328
2.895759  0.051191
2.895787  0.056202
2.895816  0.069931
2.895844  0.080282
2.895873  0.084351
2.895901  0.074751
2.895929  0.057854
2.895958  0.056262
2.895986  0.067162
2.896019  0.081115
2.896045  0.087198
2.896071  0.088357
2.896107  0.089675
2.896142  0.084909
2.896170  0.081646
2.896199  0.083063
2.896227  0.087353
2.896256  0.090432
2.896284  0.090755
2.896312  0.085219
2.896341  0.079032
2.896369  0.075301
2.896398  0.068819
2.896426  0.057880
2.896454  0.048567
2.896483  0.056187
2.896511  0.067213
2.896540  0.068179
2.896568  0.063611
2.896603  0.068001
2.896639  0.082434
2.896668  0.089156
2.896696  0.087400
2.896725  0.079090
2.896753  0.074663
2.896782  0.080842
2.896810  0.085054
2.896839  0.080603
2.896867  0.076301
2.896895  0.075284
2.896924  0.081105
2.896952  0.089285
2.896981  0.085265
2.897009  0.075343
2.897038  0.073930
2.897066  0.078831
2.897094  0.080849
2.897123  0.083280
2.897151  0.091127
2.897180  0.094403
2.897208  0.093324
2.897237  0.089489
2.897265  0.086820
2.897293  0.080943
2.897322  0.070768
2.897350  0.062908
2.897379  0.055358
2.897407  0.050437
2.897436  0.057410
2.897464  0.070054
2.897497  0.072447
2.897531  0.074127
2.897563  0.087459
2.897592  0.092967
2.897621  0.094079
2.897649  0.092717
2.897677  0.096707
2.897706  0.096912
2.897735  0.096550
2.897763  0.098630
2.897792  0.094324
2.897820  0.086890
2.897848  0.086471
2.897877  0.087071
2.897905  0.083151
2.897934  0.083597
2.897962  0.085746
2.897991  0.086346
2.898026  0.085985
2.898061  0.089179
2.898086  0.090914
2.898119  0.089264
2.898148  0.084892
2.898176  0.078890
2.898205  0.068775
2.898234  0.065686
2.898262  0.071163
2.898291  0.068752
2.898319  0.064105
2.898347  0.060971
2.898376  0.053747
2.898404  0.060461
2.898433  0.071316
2.898461  0.070317
2.898490  0.068505
2.898518  0.074996
2.898547  0.082671
2.898576  0.077207
2.898604  0.061659
2.898632  0.062282
2.898661  0.071774
2.898690  0.075241
2.898718  0.080476
2.898747  0.080314
2.898775  0.085781
2.898804  0.088848
2.898832  0.084811
2.898861  0.073451
2.898889  0.061640
2.898918  0.056121
2.898946  0.060049
2.898975  0.061025
2.899003  0.067885
2.899032  0.074009
2.899065  0.067090
2.899099  0.064138
2.899132  0.073525
2.899160  0.079126
2.899189  0.077437
2.899217  0.070850
2.899246  0.063092
2.899274  0.051025
2.899303  0.044539
2.899331  0.043815
2.899360  0.049497
2.899389  0.055461
2.899417  0.050212
2.899446  0.039125
2.899474  0.031456
2.899503  0.031312
2.899531  0.032710
2.899560  0.031806
2.899592  0.025310
2.899624  0.014160
2.899660  0.004665
2.899688  0.001694
2.899717  0.000812
2.899746  0.000888
2.899774  0.003134
2.899799  0.007930
2.899830  0.018890
2.899860  0.026840
2.899889  0.029033
2.899917  0.029518
2.899946  0.031608
2.899975  0.038446
2.900003  0.041228
2.900032  0.041253
2.900060  0.043927
2.900089  0.048499
2.900118  0.047088
2.900146  0.042873
2.900175  0.041262
2.900203  0.038040
2.900232  0.030658
2.900260  0.024240
2.900289  0.023153
2.900318  0.018637
2.900346  0.013895
2.900375  0.012718
2.900404  0.010693
2.900432  0.008775
2.900461  0.005544
2.900489  0.002698
2.900518  0.000424
2.900546  0.000480
2.900575  0.000412
2.900604  0.000366
2.900632  0.000296
2.900661  -0.000350
2.900690  0.000178
2.900718  -0.000001
2.900747  0.000003
2.900775  -0.000436
2.900804  -0.000232
2.900833  0.000410
2.900866  -0.000354
2.900897  0.000958
2.900926  -0.000648
2.900961  -0.000255
2.900987  0.000975
2.901019  -0.000430
2.901047  0.000186
2.901076  -0.000161
2.901105  0.001540
2.901133  0.003245
2.901162  0.006501
2.901191  0.009045
2.901219  0.013278
2.901248  0.016486
2.901277  0.019328
2.901305  0.020907
2.901334  0.024785
2.901363  0.033415
2.901391  0.041139
2.901420  0.044008
2.901455  0.043461
2.901492  0.043294
2.901521  0.048175
2.901549  0.054859
2.901578  0.062397
2.901607  0.062299
2.901636  0.056379
2.901664  0.060948
2.901694  0.068886
2.901723  0.064989
2.901752  0.060777
2.901780  0.064057
2.901809  0.059983
2.901837  0.054147
2.901865  0.056877
2.901893  0.058994
2.901921  0.066050
2.901950  0.072151
2.901979  0.072807
2.902008  0.071977
2.902037  0.065231
2.902066  0.062843
2.902095  0.072114
2.902123  0.078342
2.902152  0.076193
2.902181  0.070625
2.902209  0.060880
2.902238  0.054283
2.902267  0.048967
2.902295  0.043984
2.902324  0.029983
2.902352  0.017115
2.902381  0.006678
2.902410  0.001902
2.902439  0.000684
2.902467  0.001586
2.902496  0.009212
2.902526  0.021439
2.902554  0.029372
2.902582  0.036945
2.902611  0.043298
2.902640  0.048630
2.902669  0.061205
2.902697  0.070243
2.902726  0.073541
2.902755  0.074972
2.902784  0.069382
2.902812  0.064822
2.902841  0.070394
2.902870  0.078364
2.902898  0.079297
2.902927  0.075254
2.902956  0.074672
2.902985  0.078131
2.903013  0.082020
2.903042  0.082979
2.903071  0.078786
2.903100  0.079199
2.903137  0.087262
2.903168  0.082349
2.903193  0.078733
2.903226  0.079267
2.903258  0.082424
2.903287  0.079288
2.903315  0.073480
2.903344  0.070006
2.903373  0.067895
2.903402  0.068183
2.903430  0.075432
2.903459  0.081042
2.903488  0.080411
2.903517  0.077818
2.903545  0.079107
2.903574  0.078998
2.903603  0.077439
2.903632  0.075423
2.903666  0.078045
2.903704  0.083364
2.903733  0.084034
2.903761  0.082724
2.903790  0.080095
2.903819  0.077277
2.903848  0.079454
2.903877  0.081010
2.903905  0.074490
2.903934  0.061858
2.903961  0.045840
2.903990  0.032872
2.904020  0.025036
2.904046  0.018858
2.904078  0.008405
2.904107  0.005680
2.904136  0.009375
2.904164  0.012008
2.904193  0.015503
2.904222  0.022248
2.904251  0.027676
2.904279  0.029428
2.904308  0.026956
2.904337  0.020636
2.904366  0.016310
2.904395  0.016821
2.904423  0.013896
2.904452  0.009158
2.904481  0.007453
2.904510  0.004269
2.904539  0.001966
2.904567  -0.000058
2.904596  0.000324
2.904625  -0.000416
2.904654  0.000127
2.904683  -0.000479
2.904712  0.000269
2.904740  0.000175
2.904769  0.000352
2.904798  0.000519
2.904827  0.001659
2.904856  0.002729
2.904885  0.004779
2.904914  0.007916
2.904942  0.005928
2.904971  0.006641
2.905000  0.006013
2.905029  0.005906
2.905058  0.011087
2.905087  0.018983
2.905116  0.026428
2.905145  0.032693
2.905173  0.043823
2.905202  0.049496
2.905231  0.054326
2.905260  0.058941
2.905289  0.057814
2.905317  0.064384
2.905346  0.064595
2.905375  0.057248
2.905404  0.057325
2.905433  0.059474
2.905462  0.063791
2.905490  0.071877
2.905520  0.077882
2.905549  0.081649
2.905577  0.078189
2.905606  0.080971
2.905635  0.077368
2.905664  0.068190
2.905693  0.068666
2.905722  0.076737
2.905751  0.074863
2.905780  0.074302
2.905808  0.077027
2.905837  0.075733
2.905866  0.074940
2.905895  0.082970
2.905924  0.087946
2.905953  0.084353
2.905982  0.081779
2.906011  0.082971
2.906039  0.082723
2.906068  0.080071
2.906097  0.073971
2.906126  0.067705
2.906155  0.059331
2.906184  0.051246
2.906213  0.045610
2.906249  0.033413
2.906271  0.029075
2.906302  0.040823
2.906340  0.058818
2.906372  0.060174
2.906401  0.055554
2.906430  0.052879
2.906459  0.051451
2.906487  0.049345
2.906516  0.045807
2.906545  0.046069
2.906574  0.047696
2.906603  0.040779
2.906627  0.029834
2.906648  0.023602
2.906695  0.054569
2.906719  0.066069
2.906748  0.069549
2.906777  0.065817
2.906809  0.052132
2.906842  0.045397
2.906871  0.056885
2.906902  0.071320
2.906936  0.074476
2.906965  0.068963
2.906994  0.070391
2.907023  0.076743
2.907052  0.069439
2.907081  0.056966
2.907108  0.045817
2.907168  0.044538
2.907197  0.065942
2.907255  0.086342
2.907284  0.084846
2.907312  0.074251
2.907341  0.063830
2.907370  0.066843
2.907399  0.071061
2.907428  0.070891
2.907457  0.065818
2.907486  0.068307
2.907515  0.074565
2.907544  0.075248
2.907573  0.070107
2.907602  0.066107
2.907631  0.074682
2.907660  0.082803
2.907689  0.079666
2.907718  0.074771
2.907747  0.068296
2.907776  0.060139
2.907805  0.048781
2.907834  0.042246
2.907863  0.048375
2.907892  0.057636
2.907921  0.053302
2.907950  0.052573
2.907979  0.059921
2.908008  0.061102
2.908036  0.052662
2.908064  0.035206
2.908095  0.024624
2.908124  0.031044
2.908152  0.038585
2.908182  0.045836
2.908211  0.049689
2.908239  0.036216
2.908268  0.017773
2.908297  0.011407
2.908326  0.017967
2.908356  0.034487
2.908385  0.047201
2.908414  0.052845
2.908443  0.051930
2.908472  0.050424
2.908501  0.060650
2.908530  0.073189
2.908559  0.078597
2.908588  0.073699
2.908617  0.066729
2.908646  0.059898
2.908675  0.062877
2.908704  0.065091
2.908733  0.064880
2.908762  0.072712
2.908791  0.071271
2.908821  0.055007
2.908849  0.042384
2.908878  0.042880
