# ================================================================
# FITS HEADER INFO for GL628
# Extracted from: GL628_Kband2_tellcorr_opt.fits
# ---------------------------------------------------------------
# --- Header from HDU[0] ---
# SIMPLE     = True  / conforms to FITS standard
# BITPIX     = 8  / array data type
# NAXIS      = 0  / number of array dimensions
# EXTEND     = True  / 
# ---------------------------------------------------------------
# --- Header from HDU[1] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 5604616  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 7  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 8A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 140105D  / 
# TDIM3      = (20015,7)  / 
# TTYPE4     = flux  / 
# TFORM4     = 140105D  / 
# TDIM4      = (20015,7)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 140105D  / 
# TDIM5      = (20015,7)  / 
# TTYPE6     = mask  / 
# TFORM6     = 140105K  / 
# TDIM6      = (20015,7)  / 
# TTYPE7     = cont_fit  / 
# TFORM7     = 140105D  / 
# TDIM7      = (20015,7)  / 
# ---------------------------------------------------------------
# --- Header from HDU[2] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 4479071  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 7A  / 
# TTYPE2     = header  / 
# TFORM2     = 408A  / 
# TDIM2      = (8,51)  / 
# TTYPE3     = wave  / 
# TFORM3     = 139958D  / 
# TDIM3      = (19994,7)  / 
# TTYPE4     = flux  / 
# TFORM4     = 139958D  / 
# TDIM4      = (19994,7)  / 
# TTYPE5     = ivar  / 
# TFORM5     = 139958D  / 
# TDIM5      = (19994,7)  / 
# TTYPE6     = mask  / 
# TFORM6     = 139958K  / 
# TDIM6      = (19994,7)  / 
# ---------------------------------------------------------------
# --- Header from HDU[3] ---
# XTENSION   = BINTABLE  / binary table extension
# BITPIX     = 8  / array data type
# NAXIS      = 2  / number of array dimensions
# NAXIS1     = 546017  / length of dimension 1
# NAXIS2     = 1  / length of dimension 2
# PCOUNT     = 0  / number of group parameters
# GCOUNT     = 1  / number of groups
# TFIELDS    = 6  / number of table fields
# TTYPE1     = obj type  / 
# TFORM1     = 17A  / 
# TTYPE2     = wave  / 
# TFORM2     = 13650D  / 
# TDIM2      = (1950,7)  / 
# TTYPE3     = flux  / 
# TFORM3     = 13650D  / 
# TDIM3      = (1950,7)  / 
# TTYPE4     = ivar  / 
# TFORM4     = 13650D  / 
# TDIM4      = (1950,7)  / 
# TTYPE5     = tell_spec  / 
# TFORM5     = 13650D  / 
# TDIM5      = (1950,7)  / 
# TTYPE6     = cont_fit  / 
# TFORM6     = 13650D  / 
# TDIM6      = (1950,7)  / 
# ---------------------------------------------------------------
# ================================================================
# Wavelength (microns)    Flux (scaled by 1e5)
# ---------------------------------------------------------------
1.956271  -0.124704
1.956303  -0.000159
1.956393  3.677361
1.956408  3.817334
1.956430  4.202083
1.956452  4.675094
1.956469  4.538023
1.956486  3.914986
1.956504  2.914358
1.956519  1.946691
1.956537  0.924170
1.956576  0.099448
1.956594  0.107660
1.956604  0.332492
1.956631  1.245813
1.956655  2.676448
1.956667  3.023684
1.956685  3.515219
1.956703  3.705778
1.956720  3.927578
1.956737  4.058727
1.956754  4.139260
1.956772  4.004837
1.956789  3.779808
1.956809  3.314339
1.956829  2.524501
1.956850  1.932485
1.956867  2.020886
1.956884  2.301066
1.956902  2.452161
1.956919  2.570535
1.956936  2.746709
1.956954  2.744138
1.956971  2.537390
1.956988  2.291448
1.957006  2.075463
1.957023  1.859862
1.957040  1.643037
1.957061  1.215285
1.957080  0.654113
1.957096  0.243451
1.957118  0.046561
1.957135  0.026578
1.957151  0.034911
1.957192  0.336322
1.957206  0.577060
1.957228  0.962054
1.957247  1.296894
1.957265  1.570504
1.957282  1.798202
1.957300  1.964203
1.957318  2.018892
1.957335  1.954268
1.957352  1.830529
1.957369  1.845406
1.957387  1.915218
1.957404  1.931408
1.957422  1.820389
1.957439  1.761031
1.957461  1.706228
1.957482  1.549967
1.957500  1.327520
1.957517  1.224695
1.957534  1.336870
1.957552  1.377830
1.957569  1.314888
1.957587  1.167315
1.957603  0.950608
1.957622  0.632238
1.957660  0.099824
1.957681  0.028249
1.957695  0.081976
1.957719  0.267559
1.957734  0.444630
1.957751  0.570087
1.957769  0.530100
1.957786  0.412552
1.957803  0.479843
1.957822  0.704846
1.957838  0.963845
1.957855  1.049883
1.957876  0.964348
1.957895  0.755361
1.957915  0.628834
1.957933  0.729939
1.957951  0.793157
1.957969  0.655453
1.957981  0.513100
1.958006  0.487096
1.958027  0.770474
1.958046  0.963027
1.958064  0.970234
1.958081  1.003117
1.958099  0.967690
1.958116  0.903360
1.958133  0.830614
1.958150  0.679444
1.958166  0.461604
1.958206  0.092435
1.958223  0.029751
1.958238  0.018568
1.958250  0.059317
1.958275  0.163184
1.958296  0.361196
1.958313  0.441275
1.958333  0.534450
1.958349  0.674410
1.958367  0.809873
1.958385  0.876497
1.958402  0.870296
1.958420  0.857306
1.958437  0.895522
1.958455  0.901276
1.958474  0.909733
1.958494  0.881000
1.958513  0.851370
1.958533  0.897464
1.958551  0.873489
1.958568  0.876169
1.958586  0.807826
1.958603  0.667284
1.958620  0.466525
1.958637  0.397769
1.958653  0.483437
1.958672  0.614280
1.958690  0.671783
1.958707  0.612382
1.958725  0.535164
1.958746  0.413751
1.958762  0.229480
1.958802  0.027316
1.958825  0.080217
1.958836  0.154590
1.958854  0.259361
1.958875  0.366793
1.958893  0.485428
1.958913  0.583046
1.958933  0.651200
1.958949  0.676462
1.958968  0.661109
1.958984  0.599696
1.959003  0.518175
1.959019  0.523284
1.959038  0.526189
1.959055  0.497944
1.959073  0.397776
1.959094  0.231702
1.959111  0.104510
1.959128  0.097780
1.959149  0.285602
1.959162  0.372971
1.959179  0.467898
1.959201  0.538356
1.959221  0.584119
1.959238  0.588051
1.959255  0.593969
1.959273  0.542412
1.959291  0.461947
1.959307  0.395190
1.959325  0.232462
1.959347  0.101039
1.959386  0.010841
1.959404  0.017955
1.959417  0.030421
1.959434  0.073925
